Región,Productos seleccionados,Unidad de medida,Período,Precio,Año,Mes,Orden_Periodo
Cuyo,Aceite de girasol,"1,5 litros",2023 - Septiembre,1209.91,2023,Septiembre,202309.0
Cuyo,Leche fresca entera sachet,Litro,2023 - Septiembre,437.3,2023,Septiembre,202309.0
Cuyo,Huevos de gallina,Docena,2023 - Septiembre,1164.85,2023,Septiembre,202309.0
Cuyo,Papa,kg,2023 - Septiembre,594.93,2023,Septiembre,202309.0
Cuyo,Azúcar,kg,2023 - Septiembre,903.33,2023,Septiembre,202309.0
Cuyo,Detergente líquido,750 cc,2023 - Septiembre,411.19,2023,Septiembre,202309.0
Cuyo,Lavandina,1.000 cc,2023 - Septiembre,284.04,2023,Septiembre,202309.0
Cuyo,Jabón de tocador,125 g,2023 - Septiembre,284.83,2023,Septiembre,202309.0
Patagonia,Pan francés,kg,2023 - Septiembre,826.64,2023,Septiembre,202309.0
Patagonia,Harina de trigo común,kg,2023 - Septiembre,297.3,2023,Septiembre,202309.0
Patagonia,Arroz blanco simple,kg,2023 - Septiembre,739.56,2023,Septiembre,202309.0
Patagonia,Fideos secos tipo guisero,500 g,2023 - Septiembre,446.41,2023,Septiembre,202309.0
Patagonia,Carne picada común,kg,2023 - Septiembre,2731.33,2023,Septiembre,202309.0
Patagonia,Pollo entero,kg,2023 - Septiembre,1069.93,2023,Septiembre,202309.0
Patagonia,Aceite de girasol,"1,5 litros",2023 - Septiembre,1096.53,2023,Septiembre,202309.0
Patagonia,Leche fresca entera sachet,Litro,2023 - Septiembre,433.95,2023,Septiembre,202309.0
Patagonia,Huevos de gallina,Docena,2023 - Septiembre,1415.64,2023,Septiembre,202309.0
Patagonia,Papa,kg,2023 - Septiembre,774.28,2023,Septiembre,202309.0
Patagonia,Azúcar,kg,2023 - Septiembre,950.41,2023,Septiembre,202309.0
Patagonia,Detergente líquido,750 cc,2023 - Septiembre,817.01,2023,Septiembre,202309.0
Patagonia,Lavandina,1.000 cc,2023 - Septiembre,319.95,2023,Septiembre,202309.0
Patagonia,Jabón de tocador,125 g,2023 - Septiembre,304.66,2023,Septiembre,202309.0
GBA,Pan francés,kg,2023 - Octubre,1076.98,2023,Octubre,202310.0
GBA,Harina de trigo común,kg,2023 - Octubre,269.52,2023,Octubre,202310.0
GBA,Arroz blanco simple,kg,2023 - Octubre,789.18,2023,Octubre,202310.0
GBA,Fideos secos tipo guisero,500 g,2023 - Octubre,516.94,2023,Octubre,202310.0
GBA,Carne picada común,kg,2023 - Octubre,2065.09,2023,Octubre,202310.0
GBA,Pollo entero,kg,2023 - Octubre,1100.39,2023,Octubre,202310.0
GBA,Aceite de girasol,"1,5 litros",2023 - Octubre,1157.0,2023,Octubre,202310.0
GBA,Leche fresca entera sachet,Litro,2023 - Octubre,413.3,2023,Octubre,202310.0
GBA,Huevos de gallina,Docena,2023 - Octubre,1313.33,2023,Octubre,202310.0
GBA,Papa,kg,2023 - Octubre,604.95,2023,Octubre,202310.0
GBA,Azúcar,kg,2023 - Octubre,1007.9,2023,Octubre,202310.0
GBA,Detergente líquido,750 cc,2023 - Octubre,420.32,2023,Octubre,202310.0
GBA,Lavandina,1.000 cc,2023 - Octubre,331.01,2023,Octubre,202310.0
GBA,Jabón de tocador,125 g,2023 - Octubre,301.15,2023,Octubre,202310.0
Pampeana,Pan francés,kg,2023 - Octubre,826.08,2023,Octubre,202310.0
Pampeana,Harina de trigo común,kg,2023 - Octubre,312.72,2023,Octubre,202310.0
Pampeana,Arroz blanco simple,kg,2023 - Octubre,811.65,2023,Octubre,202310.0
Pampeana,Fideos secos tipo guisero,500 g,2023 - Octubre,480.87,2023,Octubre,202310.0
Pampeana,Carne picada común,kg,2023 - Octubre,2145.32,2023,Octubre,202310.0
Pampeana,Pollo entero,kg,2023 - Octubre,1156.4,2023,Octubre,202310.0
Pampeana,Aceite de girasol,"1,5 litros",2023 - Octubre,1285.26,2023,Octubre,202310.0
Pampeana,Leche fresca entera sachet,Litro,2023 - Octubre,459.16,2023,Octubre,202310.0
Pampeana,Huevos de gallina,Docena,2023 - Octubre,1257.6,2023,Octubre,202310.0
Pampeana,Papa,kg,2023 - Octubre,562.29,2023,Octubre,202310.0
Pampeana,Azúcar,kg,2023 - Octubre,985.59,2023,Octubre,202310.0
Pampeana,Detergente líquido,750 cc,2023 - Octubre,501.76,2023,Octubre,202310.0
Pampeana,Lavandina,1.000 cc,2023 - Octubre,328.62,2023,Octubre,202310.0
Pampeana,Jabón de tocador,125 g,2023 - Octubre,314.39,2023,Octubre,202310.0
Noreste,Pan francés,kg,2023 - Octubre,723.82,2023,Octubre,202310.0
Noreste,Harina de trigo común,kg,2023 - Octubre,335.22,2023,Octubre,202310.0
Noreste,Arroz blanco simple,kg,2023 - Octubre,776.78,2023,Octubre,202310.0
Noreste,Fideos secos tipo guisero,500 g,2023 - Octubre,400.07,2023,Octubre,202310.0
Noreste,Carne picada común,kg,2023 - Octubre,2011.61,2023,Octubre,202310.0
Noreste,Pollo entero,kg,2023 - Octubre,1079.46,2023,Octubre,202310.0
Noreste,Aceite de girasol,"1,5 litros",2023 - Octubre,1539.09,2023,Octubre,202310.0
Noreste,Leche fresca entera sachet,Litro,2023 - Octubre,503.89,2023,Octubre,202310.0
Noreste,Huevos de gallina,Docena,2023 - Octubre,1065.0,2023,Octubre,202310.0
Noreste,Papa,kg,2023 - Octubre,528.28,2023,Octubre,202310.0
Noreste,Azúcar,kg,2023 - Octubre,1002.01,2023,Octubre,202310.0
Noreste,Detergente líquido,750 cc,2023 - Octubre,491.19,2023,Octubre,202310.0
Noreste,Lavandina,1.000 cc,2023 - Octubre,363.48,2023,Octubre,202310.0
Noreste,Jabón de tocador,125 g,2023 - Octubre,324.3,2023,Octubre,202310.0
Noroeste,Pan francés,kg,2023 - Octubre,715.99,2023,Octubre,202310.0
Noroeste,Harina de trigo común,kg,2023 - Octubre,322.0,2023,Octubre,202310.0
Noroeste,Arroz blanco simple,kg,2023 - Octubre,798.59,2023,Octubre,202310.0
Noroeste,Fideos secos tipo guisero,500 g,2023 - Octubre,409.26,2023,Octubre,202310.0
Noroeste,Carne picada común,kg,2023 - Octubre,2300.51,2023,Octubre,202310.0
Noroeste,Pollo entero,kg,2023 - Octubre,1125.44,2023,Octubre,202310.0
Noroeste,Aceite de girasol,"1,5 litros",2023 - Octubre,1340.61,2023,Octubre,202310.0
Noroeste,Leche fresca entera sachet,Litro,2023 - Octubre,461.5,2023,Octubre,202310.0
Noroeste,Huevos de gallina,Docena,2023 - Octubre,1128.34,2023,Octubre,202310.0
Noroeste,Papa,kg,2023 - Octubre,425.08,2023,Octubre,202310.0
Noroeste,Azúcar,kg,2023 - Octubre,907.49,2023,Octubre,202310.0
Noroeste,Detergente líquido,750 cc,2023 - Octubre,509.38,2023,Octubre,202310.0
Noroeste,Lavandina,1.000 cc,2023 - Octubre,355.69,2023,Octubre,202310.0
Noroeste,Jabón de tocador,125 g,2023 - Octubre,295.8,2023,Octubre,202310.0
Cuyo,Pan francés,kg,2023 - Octubre,706.52,2023,Octubre,202310.0
Cuyo,Harina de trigo común,kg,2023 - Octubre,300.5,2023,Octubre,202310.0
Cuyo,Arroz blanco simple,kg,2023 - Octubre,828.23,2023,Octubre,202310.0
Cuyo,Fideos secos tipo guisero,500 g,2023 - Octubre,447.22,2023,Octubre,202310.0
Cuyo,Carne picada común,kg,2023 - Octubre,2043.97,2023,Octubre,202310.0
Cuyo,Pollo entero,kg,2023 - Octubre,1185.0,2023,Octubre,202310.0
Cuyo,Aceite de girasol,"1,5 litros",2023 - Octubre,1272.28,2023,Octubre,202310.0
Cuyo,Leche fresca entera sachet,Litro,2023 - Octubre,462.12,2023,Octubre,202310.0
Cuyo,Huevos de gallina,Docena,2023 - Octubre,1242.71,2023,Octubre,202310.0
Cuyo,Papa,kg,2023 - Octubre,551.11,2023,Octubre,202310.0
Cuyo,Azúcar,kg,2023 - Octubre,986.44,2023,Octubre,202310.0
Cuyo,Detergente líquido,750 cc,2023 - Octubre,527.11,2023,Octubre,202310.0
Cuyo,Lavandina,1.000 cc,2023 - Octubre,319.82,2023,Octubre,202310.0
Cuyo,Jabón de tocador,125 g,2023 - Octubre,304.92,2023,Octubre,202310.0
Patagonia,Pan francés,kg,2023 - Octubre,925.52,2023,Octubre,202310.0
Patagonia,Harina de trigo común,kg,2023 - Octubre,319.46,2023,Octubre,202310.0
Patagonia,Arroz blanco simple,kg,2023 - Octubre,871.31,2023,Octubre,202310.0
Patagonia,Fideos secos tipo guisero,500 g,2023 - Octubre,556.21,2023,Octubre,202310.0
Patagonia,Carne picada común,kg,2023 - Octubre,2780.39,2023,Octubre,202310.0
Patagonia,Pollo entero,kg,2023 - Octubre,1150.23,2023,Octubre,202310.0
Patagonia,Aceite de girasol,"1,5 litros",2023 - Octubre,1117.79,2023,Octubre,202310.0
Patagonia,Leche fresca entera sachet,Litro,2023 - Octubre,458.33,2023,Octubre,202310.0
Patagonia,Huevos de gallina,Docena,2023 - Octubre,1501.12,2023,Octubre,202310.0
Patagonia,Papa,kg,2023 - Octubre,773.91,2023,Octubre,202310.0
Patagonia,Azúcar,kg,2023 - Octubre,1074.06,2023,Octubre,202310.0
Patagonia,Detergente líquido,750 cc,2023 - Octubre,847.78,2023,Octubre,202310.0
Patagonia,Lavandina,1.000 cc,2023 - Octubre,346.67,2023,Octubre,202310.0
Patagonia,Jabón de tocador,125 g,2023 - Octubre,320.42,2023,Octubre,202310.0
GBA,Pan francés,kg,2023 - Noviembre,1244.72,2023,Noviembre,202311.0
GBA,Harina de trigo común,kg,2023 - Noviembre,323.26,2023,Noviembre,202311.0
GBA,Arroz blanco simple,kg,2023 - Noviembre,1020.69,2023,Noviembre,202311.0
GBA,Fideos secos tipo guisero,500 g,2023 - Noviembre,760.44,2023,Noviembre,202311.0
GBA,Carne picada común,kg,2023 - Noviembre,2345.9,2023,Noviembre,202311.0
GBA,Pollo entero,kg,2023 - Noviembre,1275.08,2023,Noviembre,202311.0
GBA,Aceite de girasol,"1,5 litros",2023 - Noviembre,1273.09,2023,Noviembre,202311.0
GBA,Leche fresca entera sachet,Litro,2023 - Noviembre,457.1,2023,Noviembre,202311.0
GBA,Huevos de gallina,Docena,2023 - Noviembre,1397.28,2023,Noviembre,202311.0
GBA,Papa,kg,2023 - Noviembre,621.43,2023,Noviembre,202311.0
GBA,Azúcar,kg,2023 - Noviembre,1091.95,2023,Noviembre,202311.0
GBA,Detergente líquido,750 cc,2023 - Noviembre,485.11,2023,Noviembre,202311.0
GBA,Lavandina,1.000 cc,2023 - Noviembre,365.72,2023,Noviembre,202311.0
GBA,Jabón de tocador,125 g,2023 - Noviembre,326.4,2023,Noviembre,202311.0
Pampeana,Pan francés,kg,2023 - Noviembre,956.49,2023,Noviembre,202311.0
Pampeana,Harina de trigo común,kg,2023 - Noviembre,365.22,2023,Noviembre,202311.0
Pampeana,Arroz blanco simple,kg,2023 - Noviembre,1034.75,2023,Noviembre,202311.0
Pampeana,Fideos secos tipo guisero,500 g,2023 - Noviembre,636.36,2023,Noviembre,202311.0
Pampeana,Carne picada común,kg,2023 - Noviembre,2510.05,2023,Noviembre,202311.0
Pampeana,Pollo entero,kg,2023 - Noviembre,1341.52,2023,Noviembre,202311.0
Pampeana,Aceite de girasol,"1,5 litros",2023 - Noviembre,1411.5,2023,Noviembre,202311.0
Pampeana,Leche fresca entera sachet,Litro,2023 - Noviembre,509.97,2023,Noviembre,202311.0
Pampeana,Huevos de gallina,Docena,2023 - Noviembre,1338.84,2023,Noviembre,202311.0
Pampeana,Papa,kg,2023 - Noviembre,592.8,2023,Noviembre,202311.0
Pampeana,Azúcar,kg,2023 - Noviembre,1085.67,2023,Noviembre,202311.0
Pampeana,Detergente líquido,750 cc,2023 - Noviembre,574.13,2023,Noviembre,202311.0
Pampeana,Lavandina,1.000 cc,2023 - Noviembre,363.74,2023,Noviembre,202311.0
Pampeana,Jabón de tocador,125 g,2023 - Noviembre,341.43,2023,Noviembre,202311.0
Noreste,Pan francés,kg,2023 - Noviembre,836.98,2023,Noviembre,202311.0
Noreste,Harina de trigo común,kg,2023 - Noviembre,385.26,2023,Noviembre,202311.0
Noreste,Arroz blanco simple,kg,2023 - Noviembre,1070.2,2023,Noviembre,202311.0
Noreste,Fideos secos tipo guisero,500 g,2023 - Noviembre,532.3,2023,Noviembre,202311.0
Noreste,Carne picada común,kg,2023 - Noviembre,2337.52,2023,Noviembre,202311.0
Noreste,Pollo entero,kg,2023 - Noviembre,1265.59,2023,Noviembre,202311.0
Noreste,Aceite de girasol,"1,5 litros",2023 - Noviembre,1630.94,2023,Noviembre,202311.0
Noreste,Leche fresca entera sachet,Litro,2023 - Noviembre,546.64,2023,Noviembre,202311.0
Noreste,Huevos de gallina,Docena,2023 - Noviembre,1143.68,2023,Noviembre,202311.0
Noreste,Papa,kg,2023 - Noviembre,532.79,2023,Noviembre,202311.0
Noreste,Azúcar,kg,2023 - Noviembre,1082.99,2023,Noviembre,202311.0
Noreste,Detergente líquido,750 cc,2023 - Noviembre,533.75,2023,Noviembre,202311.0
Noreste,Lavandina,1.000 cc,2023 - Noviembre,408.43,2023,Noviembre,202311.0
Noreste,Jabón de tocador,125 g,2023 - Noviembre,350.13,2023,Noviembre,202311.0
Noroeste,Pan francés,kg,2023 - Noviembre,820.27,2023,Noviembre,202311.0
Noroeste,Harina de trigo común,kg,2023 - Noviembre,380.25,2023,Noviembre,202311.0
Noroeste,Arroz blanco simple,kg,2023 - Noviembre,995.34,2023,Noviembre,202311.0
Noroeste,Fideos secos tipo guisero,500 g,2023 - Noviembre,530.07,2023,Noviembre,202311.0
Noroeste,Carne picada común,kg,2023 - Noviembre,2506.15,2023,Noviembre,202311.0
Noroeste,Pollo entero,kg,2023 - Noviembre,1302.65,2023,Noviembre,202311.0
Noroeste,Aceite de girasol,"1,5 litros",2023 - Noviembre,1488.25,2023,Noviembre,202311.0
Noroeste,Leche fresca entera sachet,Litro,2023 - Noviembre,507.62,2023,Noviembre,202311.0
Noroeste,Huevos de gallina,Docena,2023 - Noviembre,1182.17,2023,Noviembre,202311.0
Noroeste,Papa,kg,2023 - Noviembre,432.6,2023,Noviembre,202311.0
Noroeste,Azúcar,kg,2023 - Noviembre,965.29,2023,Noviembre,202311.0
Noroeste,Detergente líquido,750 cc,2023 - Noviembre,575.36,2023,Noviembre,202311.0
Noroeste,Lavandina,1.000 cc,2023 - Noviembre,400.31,2023,Noviembre,202311.0
Noroeste,Jabón de tocador,125 g,2023 - Noviembre,322.33,2023,Noviembre,202311.0
Cuyo,Pan francés,kg,2023 - Noviembre,812.87,2023,Noviembre,202311.0
Cuyo,Harina de trigo común,kg,2023 - Noviembre,380.66,2023,Noviembre,202311.0
Cuyo,Arroz blanco simple,kg,2023 - Noviembre,1052.98,2023,Noviembre,202311.0
Cuyo,Fideos secos tipo guisero,500 g,2023 - Noviembre,595.88,2023,Noviembre,202311.0
Cuyo,Carne picada común,kg,2023 - Noviembre,2315.02,2023,Noviembre,202311.0
Cuyo,Pollo entero,kg,2023 - Noviembre,1390.96,2023,Noviembre,202311.0
Cuyo,Aceite de girasol,"1,5 litros",2023 - Noviembre,1386.88,2023,Noviembre,202311.0
Cuyo,Leche fresca entera sachet,Litro,2023 - Noviembre,521.62,2023,Noviembre,202311.0
Cuyo,Huevos de gallina,Docena,2023 - Noviembre,1367.76,2023,Noviembre,202311.0
Cuyo,Papa,kg,2023 - Noviembre,565.51,2023,Noviembre,202311.0
Cuyo,Azúcar,kg,2023 - Noviembre,1077.28,2023,Noviembre,202311.0
Cuyo,Detergente líquido,750 cc,2023 - Noviembre,563.79,2023,Noviembre,202311.0
Cuyo,Lavandina,1.000 cc,2023 - Noviembre,353.86,2023,Noviembre,202311.0
Cuyo,Jabón de tocador,125 g,2023 - Noviembre,330.89,2023,Noviembre,202311.0
Patagonia,Pan francés,kg,2023 - Noviembre,1051.31,2023,Noviembre,202311.0
Patagonia,Harina de trigo común,kg,2023 - Noviembre,373.08,2023,Noviembre,202311.0
Patagonia,Arroz blanco simple,kg,2023 - Noviembre,1049.78,2023,Noviembre,202311.0
Patagonia,Fideos secos tipo guisero,500 g,2023 - Noviembre,722.84,2023,Noviembre,202311.0
Patagonia,Carne picada común,kg,2023 - Noviembre,3143.46,2023,Noviembre,202311.0
Patagonia,Pollo entero,kg,2023 - Noviembre,1317.75,2023,Noviembre,202311.0
Patagonia,Aceite de girasol,"1,5 litros",2023 - Noviembre,1168.36,2023,Noviembre,202311.0
Patagonia,Leche fresca entera sachet,Litro,2023 - Noviembre,532.62,2023,Noviembre,202311.0
Patagonia,Huevos de gallina,Docena,2023 - Noviembre,1608.63,2023,Noviembre,202311.0
Patagonia,Papa,kg,2023 - Noviembre,791.68,2023,Noviembre,202311.0
Patagonia,Azúcar,kg,2023 - Noviembre,1179.19,2023,Noviembre,202311.0
Patagonia,Detergente líquido,750 cc,2023 - Noviembre,927.63,2023,Noviembre,202311.0
Patagonia,Lavandina,1.000 cc,2023 - Noviembre,376.15,2023,Noviembre,202311.0
Patagonia,Jabón de tocador,125 g,2023 - Noviembre,347.99,2023,Noviembre,202311.0
GBA,Pan francés,kg,2023 - Diciembre,1534.79,2023,Diciembre,202312.0
GBA,Harina de trigo común,kg,2023 - Diciembre,492.38,2023,Diciembre,202312.0
GBA,Arroz blanco simple,kg,2023 - Diciembre,1557.53,2023,Diciembre,202312.0
GBA,Fideos secos tipo guisero,500 g,2023 - Diciembre,991.66,2023,Diciembre,202312.0
GBA,Carne picada común,kg,2023 - Diciembre,3142.87,2023,Diciembre,202312.0
GBA,Pollo entero,kg,2023 - Diciembre,1652.73,2023,Diciembre,202312.0
GBA,Aceite de girasol,"1,5 litros",2023 - Diciembre,1993.79,2023,Diciembre,202312.0
GBA,Leche fresca entera sachet,Litro,2023 - Diciembre,614.66,2023,Diciembre,202312.0
GBA,Huevos de gallina,Docena,2023 - Diciembre,1622.13,2023,Diciembre,202312.0
GBA,Papa,kg,2023 - Diciembre,715.39,2023,Diciembre,202312.0
GBA,Azúcar,kg,2023 - Diciembre,1308.43,2023,Diciembre,202312.0
GBA,Detergente líquido,750 cc,2023 - Diciembre,721.8,2023,Diciembre,202312.0
GBA,Lavandina,1.000 cc,2023 - Diciembre,522.96,2023,Diciembre,202312.0
GBA,Jabón de tocador,125 g,2023 - Diciembre,451.57,2023,Diciembre,202312.0
Pampeana,Pan francés,kg,2023 - Diciembre,1197.25,2023,Diciembre,202312.0
Pampeana,Harina de trigo común,kg,2023 - Diciembre,552.51,2023,Diciembre,202312.0
Pampeana,Arroz blanco simple,kg,2023 - Diciembre,1518.33,2023,Diciembre,202312.0
Pampeana,Fideos secos tipo guisero,500 g,2023 - Diciembre,917.79,2023,Diciembre,202312.0
Pampeana,Carne picada común,kg,2023 - Diciembre,3405.18,2023,Diciembre,202312.0
Pampeana,Pollo entero,kg,2023 - Diciembre,1725.66,2023,Diciembre,202312.0
Pampeana,Aceite de girasol,"1,5 litros",2023 - Diciembre,2184.99,2023,Diciembre,202312.0
Pampeana,Leche fresca entera sachet,Litro,2023 - Diciembre,659.17,2023,Diciembre,202312.0
Pampeana,Huevos de gallina,Docena,2023 - Diciembre,1519.37,2023,Diciembre,202312.0
Pampeana,Papa,kg,2023 - Diciembre,690.12,2023,Diciembre,202312.0
Pampeana,Azúcar,kg,2023 - Diciembre,1239.56,2023,Diciembre,202312.0
Pampeana,Detergente líquido,750 cc,2023 - Diciembre,781.1,2023,Diciembre,202312.0
Pampeana,Lavandina,1.000 cc,2023 - Diciembre,518.76,2023,Diciembre,202312.0
Pampeana,Jabón de tocador,125 g,2023 - Diciembre,476.09,2023,Diciembre,202312.0
Noreste,Pan francés,kg,2023 - Diciembre,1059.1,2023,Diciembre,202312.0
Noreste,Harina de trigo común,kg,2023 - Diciembre,568.74,2023,Diciembre,202312.0
Noreste,Arroz blanco simple,kg,2023 - Diciembre,1525.3,2023,Diciembre,202312.0
Noreste,Fideos secos tipo guisero,500 g,2023 - Diciembre,759.52,2023,Diciembre,202312.0
Noreste,Carne picada común,kg,2023 - Diciembre,3159.0,2023,Diciembre,202312.0
Noreste,Pollo entero,kg,2023 - Diciembre,1610.51,2023,Diciembre,202312.0
Noreste,Aceite de girasol,"1,5 litros",2023 - Diciembre,2445.77,2023,Diciembre,202312.0
Noreste,Leche fresca entera sachet,Litro,2023 - Diciembre,665.37,2023,Diciembre,202312.0
Noreste,Huevos de gallina,Docena,2023 - Diciembre,1257.17,2023,Diciembre,202312.0
Noreste,Papa,kg,2023 - Diciembre,650.12,2023,Diciembre,202312.0
Noreste,Azúcar,kg,2023 - Diciembre,1218.97,2023,Diciembre,202312.0
Noreste,Detergente líquido,750 cc,2023 - Diciembre,748.8,2023,Diciembre,202312.0
Noreste,Lavandina,1.000 cc,2023 - Diciembre,587.44,2023,Diciembre,202312.0
Noreste,Jabón de tocador,125 g,2023 - Diciembre,499.28,2023,Diciembre,202312.0
Noroeste,Pan francés,kg,2023 - Diciembre,1016.09,2023,Diciembre,202312.0
Noroeste,Harina de trigo común,kg,2023 - Diciembre,566.49,2023,Diciembre,202312.0
Noroeste,Arroz blanco simple,kg,2023 - Diciembre,1469.01,2023,Diciembre,202312.0
Noroeste,Fideos secos tipo guisero,500 g,2023 - Diciembre,730.92,2023,Diciembre,202312.0
Noroeste,Carne picada común,kg,2023 - Diciembre,3463.97,2023,Diciembre,202312.0
Noroeste,Pollo entero,kg,2023 - Diciembre,1653.09,2023,Diciembre,202312.0
Noroeste,Aceite de girasol,"1,5 litros",2023 - Diciembre,2195.23,2023,Diciembre,202312.0
Noroeste,Leche fresca entera sachet,Litro,2023 - Diciembre,644.37,2023,Diciembre,202312.0
Noroeste,Huevos de gallina,Docena,2023 - Diciembre,1354.08,2023,Diciembre,202312.0
Noroeste,Papa,kg,2023 - Diciembre,526.01,2023,Diciembre,202312.0
Noroeste,Azúcar,kg,2023 - Diciembre,1099.06,2023,Diciembre,202312.0
Noroeste,Detergente líquido,750 cc,2023 - Diciembre,783.4,2023,Diciembre,202312.0
Noroeste,Lavandina,1.000 cc,2023 - Diciembre,551.22,2023,Diciembre,202312.0
Noroeste,Jabón de tocador,125 g,2023 - Diciembre,426.4,2023,Diciembre,202312.0
Cuyo,Pan francés,kg,2023 - Diciembre,1002.74,2023,Diciembre,202312.0
Cuyo,Harina de trigo común,kg,2023 - Diciembre,537.08,2023,Diciembre,202312.0
Cuyo,Arroz blanco simple,kg,2023 - Diciembre,1477.52,2023,Diciembre,202312.0
Cuyo,Fideos secos tipo guisero,500 g,2023 - Diciembre,838.52,2023,Diciembre,202312.0
Cuyo,Carne picada común,kg,2023 - Diciembre,3294.41,2023,Diciembre,202312.0
Cuyo,Pollo entero,kg,2023 - Diciembre,1774.71,2023,Diciembre,202312.0
Cuyo,Aceite de girasol,"1,5 litros",2023 - Diciembre,2031.56,2023,Diciembre,202312.0
Cuyo,Leche fresca entera sachet,Litro,2023 - Diciembre,664.94,2023,Diciembre,202312.0
Cuyo,Huevos de gallina,Docena,2023 - Diciembre,1632.85,2023,Diciembre,202312.0
Cuyo,Papa,kg,2023 - Diciembre,627.08,2023,Diciembre,202312.0
Cuyo,Azúcar,kg,2023 - Diciembre,1219.02,2023,Diciembre,202312.0
Cuyo,Detergente líquido,750 cc,2023 - Diciembre,679.15,2023,Diciembre,202312.0
Cuyo,Lavandina,1.000 cc,2023 - Diciembre,487.69,2023,Diciembre,202312.0
Cuyo,Jabón de tocador,125 g,2023 - Diciembre,459.53,2023,Diciembre,202312.0
Patagonia,Pan francés,kg,2023 - Diciembre,1353.51,2023,Diciembre,202312.0
Patagonia,Harina de trigo común,kg,2023 - Diciembre,522.72,2023,Diciembre,202312.0
Patagonia,Arroz blanco simple,kg,2023 - Diciembre,1536.59,2023,Diciembre,202312.0
Patagonia,Fideos secos tipo guisero,500 g,2023 - Diciembre,1005.29,2023,Diciembre,202312.0
Patagonia,Carne picada común,kg,2023 - Diciembre,4323.82,2023,Diciembre,202312.0
Patagonia,Pollo entero,kg,2023 - Diciembre,1678.07,2023,Diciembre,202312.0
Patagonia,Aceite de girasol,"1,5 litros",2023 - Diciembre,1750.0,2023,Diciembre,202312.0
Patagonia,Leche fresca entera sachet,Litro,2023 - Diciembre,706.63,2023,Diciembre,202312.0
Patagonia,Huevos de gallina,Docena,2023 - Diciembre,1807.83,2023,Diciembre,202312.0
Patagonia,Papa,kg,2023 - Diciembre,858.88,2023,Diciembre,202312.0
Patagonia,Azúcar,kg,2023 - Diciembre,1364.79,2023,Diciembre,202312.0
Patagonia,Detergente líquido,750 cc,2023 - Diciembre,1185.65,2023,Diciembre,202312.0
Patagonia,Lavandina,1.000 cc,2023 - Diciembre,551.2,2023,Diciembre,202312.0
Patagonia,Jabón de tocador,125 g,2023 - Diciembre,475.26,2023,Diciembre,202312.0
GBA,Pan francés,kg,2024 - Enero,1790.62,2024,Enero,202401.0
GBA,Harina de trigo común,kg,2024 - Enero,665.79,2024,Enero,202401.0
GBA,Arroz blanco simple,kg,2024 - Enero,2046.61,2024,Enero,202401.0
GBA,Fideos secos tipo guisero,500 g,2024 - Enero,1125.02,2024,Enero,202401.0
GBA,Carne picada común,kg,2024 - Enero,3469.9,2024,Enero,202401.0
GBA,Pollo entero,kg,2024 - Enero,1882.69,2024,Enero,202401.0
GBA,Aceite de girasol,"1,5 litros",2024 - Enero,2630.43,2024,Enero,202401.0
GBA,Leche fresca entera sachet,Litro,2024 - Enero,842.24,2024,Enero,202401.0
GBA,Huevos de gallina,Docena,2024 - Enero,1845.96,2024,Enero,202401.0
GBA,Papa,kg,2024 - Enero,721.76,2024,Enero,202401.0
GBA,Azúcar,kg,2024 - Enero,1318.26,2024,Enero,202401.0
GBA,Detergente líquido,750 cc,2024 - Enero,1057.03,2024,Enero,202401.0
GBA,Lavandina,1.000 cc,2024 - Enero,751.79,2024,Enero,202401.0
GBA,Jabón de tocador,125 g,2024 - Enero,635.47,2024,Enero,202401.0
Pampeana,Pan francés,kg,2024 - Enero,1429.27,2024,Enero,202401.0
Pampeana,Harina de trigo común,kg,2024 - Enero,752.52,2024,Enero,202401.0
Pampeana,Arroz blanco simple,kg,2024 - Enero,2113.86,2024,Enero,202401.0
Pampeana,Fideos secos tipo guisero,500 g,2024 - Enero,1125.82,2024,Enero,202401.0
Pampeana,Carne picada común,kg,2024 - Enero,3660.15,2024,Enero,202401.0
Pampeana,Pollo entero,kg,2024 - Enero,2004.4,2024,Enero,202401.0
Pampeana,Aceite de girasol,"1,5 litros",2024 - Enero,2918.47,2024,Enero,202401.0
Pampeana,Leche fresca entera sachet,Litro,2024 - Enero,843.79,2024,Enero,202401.0
Pampeana,Huevos de gallina,Docena,2024 - Enero,1730.88,2024,Enero,202401.0
Pampeana,Papa,kg,2024 - Enero,739.64,2024,Enero,202401.0
Pampeana,Azúcar,kg,2024 - Enero,1337.18,2024,Enero,202401.0
Pampeana,Detergente líquido,750 cc,2024 - Enero,1181.37,2024,Enero,202401.0
Pampeana,Lavandina,1.000 cc,2024 - Enero,760.12,2024,Enero,202401.0
Pampeana,Jabón de tocador,125 g,2024 - Enero,652.87,2024,Enero,202401.0
Noreste,Pan francés,kg,2024 - Enero,1214.92,2024,Enero,202401.0
Noreste,Harina de trigo común,kg,2024 - Enero,721.05,2024,Enero,202401.0
Noreste,Arroz blanco simple,kg,2024 - Enero,2116.72,2024,Enero,202401.0
Noreste,Fideos secos tipo guisero,500 g,2024 - Enero,924.12,2024,Enero,202401.0
Noreste,Carne picada común,kg,2024 - Enero,3650.1,2024,Enero,202401.0
Noreste,Pollo entero,kg,2024 - Enero,1841.32,2024,Enero,202401.0
